Montana|90|Idaho State|64
Canisius|76|Iona|79
South Dakota|64|IPFW|62
Denver|49|IUPUI|52
Alcorn State|54|Jackson State|64
North Florida|86|Jacksonville|63
George Washington|50|La Salle|63
Central Arkansas|65|Lamar|84
Loyola (MD)|65|Lehigh|60
Coastal Carolina|69|Liberty|54
Northern Kentucky|61|Lipscomb|80
Georgia|84|Louisiana State|87
Niagara|75|Manhattan|84
Charlotte|77|Marshall|72
Albany (NY)|64|Massachusetts-Lowell|51
Citadel|51|Mercer|74
Boston College|56|Miami (FL)|60
Eastern Michigan|81|Miami (OH)|82
Minnesota|57|Michigan|62
Florida Atlantic|58|Middle Tennessee|82
South Carolina|49|Mississippi|65
Alabama A&amp;M|86|Mississippi Valley State|73
St. Francis (NY)|61|Mount St. Mary's|71
South Dakota State|87|Nebraska-Omaha|68
Fresno State|69|Nevada|66
San Jose State|40|Nevada-Las Vegas|74
Missouri-Kansas City|45|New Mexico State|63
Sam Houston State|68|New Orleans|62
Savannah State|47|North Carolina A&amp;T|68
South Carolina State|45|North Carolina Central|76
Drexel|57|North Carolina-Wilmington|64
Portland State|82|North Dakota|75
Southern Utah|67|Northern Arizona|70
Sacramento State|73|Northern Colorado|84
Kent State|67|Northern Illinois|65
Incarnate Word|101|Northwestern State|103
Texas|58|Oklahoma State|69
Arizona State|56|Oregon|59
Saint Mary's (CA)|54|Pacific|47
Clemson|71|Pittsburgh|62
San Francisco|89|Portland|77
Texas Southern|81|Prairie View|77
Pennsylvania|74|Princeton|78
Presbyterian|82|Radford|95
North Texas|66|Rice|63
Saint Peter's|55|Rider|68
Saint Francis (PA)|77|Sacred Heart|68
Pepperdine|59|San Diego|47
Georgia Southern|81|South Alabama|73
Kennesaw State|65|South Carolina Upstate|68
Eastern Kentucky|68|Southeast Missouri State|55
Houston Baptist|67|Southeastern Louisiana|87
Indiana State|59|Southern Illinois|56
Tennessee State|38|Southern Illinois-Edwardsville|45
Tulsa|63|Temple|56
Alabama|56|Tennessee|38
Morehead State|72|Tennessee-Martin|75
Austin Peay|56|Tennessee Tech|72
McNeese State|61|Texas A&amp;M-Corpus Christi|71
Arkansas State|50|Texas-Arlington|77
Southern Mississippi|40|Texas-El Paso|74
Chicago State|59|Texas-Pan American|64
Louisiana Tech|84|Texas-San Antonio|72
Louisiana-Monroe|62|Texas State|59
Northeastern|52|Towson|49
New Mexico|66|Utah State|60
Seattle|52|Utah Valley|70
Cleveland State|56|Valparaiso|58
Stony Brook|57|Vermont|71
Saint Joseph's|74|Virginia Commonwealth|89
Long Island University|82|Wagner|87
Georgia Tech|69|Wake Forest|76
Washington State|80|Washington|77
Montana State|62|Weber State|65
North Carolina-Greensboro|72|Western Carolina|82
Oral Roberts|66|Western Illinois|57
Old Dominion|65|Western Kentucky|72
Buffalo|68|Western Michigan|78
James Madison|73|William &amp; Mary|81
Samford|62|Wofford|72
Boise State|54|Wyoming|65
Daniel Webster|47|Yale|102
Duke|75|North Carolina State|87
Arizona|56|Oregon State|58
Wisconsin|62|Rutgers|67
Wichita State|67|Loyola (IL)|53
Southern Methodist|70|Central Florida|61
Murray State|84|Jacksonville State|57
Massachusetts|66|George Mason|62
Youngstown State|67|Green Bay|82
Memphis|62|Houston|44
New Hampshire|63|Maryland-Baltimore County|60
Northwestern|77|Michigan State|84
Illinois State|69|Missouri State|55
Illinois|43|Nebraska|53
Marist|54|Quinnipiac|66
St. Bonaventure|41|Richmond|60
Fairfield|79|Siena|67
Stanford|78|Southern California|76
Florida State|57|Syracuse|70
South Florida|51|Tulane|56
California|54|UCLA|73
Alabama A&amp;M|51|Arkansas-Pine Bluff|48
Norfolk State|79|Bethune-Cookman|55
Lyndon State|42|Brown|88
Coastal Carolina|70|Campbell|67
Hampton|78|Florida A&amp;M|63
Alcorn State|72|Grambling|70
Delaware State|79|Howard|76
New Orleans|66|Incarnate Word|97
Southern|60|Jackson State|52
Alabama State|88|Mississippi Valley State|76
Maryland-Eastern Shore|78|Morgan State|53
South Carolina State|52|North Carolina A&amp;T|50
Savannah State|40|North Carolina Central|58
Monmouth|55|Rider|54
Sam Houston State|72|Southeastern Louisiana|59
Lamar|66|Texas A&amp;M-Corpus Christi|64
Texas-San Antonio|68|Texas-Pan American|43
Missouri|37|Kentucky|86
Clemson|42|Virginia|65
Miami (FL)|90|Duke|74
Oklahoma State|57|Kansas|67
Northern Iowa|63|Bradley|52
Oklahoma|65|West Virginia|86
Virginia Tech|63|Louisville|78
Arkansas|69|Tennessee|74
Butler|79|Seton Hall|75
Michigan|52|Ohio State|71
Nevada-Las Vegas|73|Boise State|82
Stephen F. Austin|109|Central Arkansas|58
Georgetown|78|DePaul|72
Penn State|73|Indiana|76
Fairfield|58|Iona|74
South Carolina Upstate|58|Lipscomb|60
Massachusetts-Lowell|62|Maine|59
Iowa|77|Minnesota|75
Montana Tech|44|Montana|86
Pennsylvania|67|Niagara|56
Houston Baptist|57|Nicholls State|61
Abilene Christian|95|Northwestern State|81
Virginia Commonwealth|65|Rhode Island|60
St. Katherine|63|Santa Clara|77
Alabama|66|South Carolina|68
Wake Forest|83|Syracuse|86
Mississippi State|70|Texas A&amp;M|74
Connecticut|58|Tulsa|66
Xavier|75|Villanova|88
Southern Illinois|55|Wichita State|67
Rutgers|65|Maryland|73
Notre Dame|62|Georgia Tech|59
Iowa State|73|Baylor|74
North Carolina|81|North Carolina State|79
Southern Methodist|60|Temple|55
St. John's (NY)|83|Providence|70
Bowling Green State|50|Akron|67
Binghamton|58|Albany (NY)|73
Lehigh|59|American|62
Harvard|57|Boston College|64
Navy|63|Bucknell|65
Northern Illinois|63|Buffalo|82
Stanford|69|California|59
Tulane|100|Central Florida|103
Miami (OH)|77|Central Michigan|105
Liberty|58|Charleston Southern|80
Boston University|53|Colgate|62
Nevada|42|Colorado State|98
La Salle|50|Dayton|61
Towson|64|Delaware|67
Western Illinois|54|Denver|68
Houston|61|East Carolina|66
College of Charleston|66|Elon|50
High Point|84|Gardner-Webb|72
St. Bonaventure|75|George Mason|55
Army|72|Holy Cross|70
Detroit Mercy|69|Illinois-Chicago|68
Illinois State|70|Indiana State|71
Stetson|69|Jacksonville|71
Southeast Missouri State|69|Jacksonville State|52
Texas Tech|51|Kansas State|58
Eastern Michigan|59|Kent State|65
Loyola (MD)|65|Lafayette|69
Presbyterian|71|Longwood|67
Drake|47|Loyola (IL)|50
Creighton|52|Marquette|53
Davidson|71|Massachusetts|63
Youngstown State|62|Milwaukee|77
Louisiana State|75|Mississippi|71
Evansville|56|Missouri State|54
Saint Peter's|62|Monmouth|61
Hartford|68|New Hampshire|67
Air Force|48|New Mexico|60
St. Joseph's (NY)|60|NJIT|79
Winthrop|84|North Carolina-Asheville|69
Virginia Military Institute|63|North Carolina-Greensboro|75
Florida Gulf Coast|64|North Florida|80
Hofstra|83|Northeastern|91
Kennesaw State|72|Northern Kentucky|76
Illinois|72|Northwestern|67
Toledo|80|Ohio|73
Nebraska-Omaha|86|Oral Roberts|102
Florida State|64|Pittsburgh|73
Fordham|55|Saint Joseph's|66
Duquesne|69|Saint Louis|78
Fresno State|73|San Jose State|62
North Dakota State|67|South Dakota|71
IUPUI|53|South Dakota State|68
UCLA|83|Southern California|66
Maryland-Baltimore County|54|Stony Brook|64
Georgia|70|Vanderbilt|67
Dartmouth|52|Vermont|55
Ball State|93|Western Michigan|95
North Carolina-Wilmington|72|William &amp; Mary|76
Cleveland State|55|Wright State|50
San Diego State|60|Wyoming|52
Colorado|54|Arizona|68
Nebraska|55|Wisconsin|70
Gonzaga|78|Pepperdine|76
Utah|76|Arizona State|59
Belmont|77|Murray State|92
Arkansas State|59|Appalachian State|50
Tennessee State|68|Austin Peay|69
Wagner|73|Bryant|81
New Mexico State|70|Cal State Bakersfield|54
California-Irvine|63|Cal State Fullerton|58
California-Davis|74|California-Riverside|61
Cal State Northridge|74|California-Santa Barbara|63
Radford|72|Campbell|55
Long Island University|71|Central Connecticut State|66
North Texas|57|Charlotte|73
Wofford|66|Citadel|69
James Madison|54|Drexel|35
Eastern Illinois|72|Eastern Kentucky|65
Mount St. Mary's|71|Fairleigh Dickinson|51
Auburn|55|Florida|75
Western Kentucky|88|Florida Atlantic|85
Marshall|62|Florida International|66
Richmond|70|George Washington|73
Louisiana-Lafayette|70|Georgia Southern|78
Texas-Arlington|62|Georgia State|83
Cal Poly|48|Long Beach State|50
Troy|54|Louisiana-Monroe|63
Alabama-Birmingham|71|Louisiana Tech|74
Portland|68|Loyola Marymount|80
Cincinnati|50|Memphis|63
Furman|64|Mercer|67
Southern Illinois-Edwardsville|63|Morehead State|91
Weber State|74|Northern Arizona|65
Green Bay|66|Oakland|69
Rice|53|Old Dominion|63
Brigham Young|93|Pacific|80
Eastern Washington|92|Portland State|85
Rider|56|Quinnipiac|53
Idaho|76|Sacramento State|79
San Diego|58|Saint Mary's (CA)|70
Chattanooga|82|Samford|76
Texas-Pan American|47|Seattle|70
Middle Tennessee|62|Southern Mississippi|61
Idaho State|67|Southern Utah|71
Tennessee-Martin|63|Tennessee Tech|60
South Alabama|71|Texas State|82
Grand Canyon|83|Utah Valley|74
Oregon State|43|Washington|56
Oregon|99|Washington State|108
East Tennessee State|83|Western Carolina|76
Siena|49|Canisius|83
Marist|54|Fairfield|60
Iona|80|Niagara|79
Western Illinois|48|North Dakota State|61
St. Francis (NY)|68|Robert Morris|63
Sacred Heart|78|Saint Francis (PA)|79
Manhattan|72|Saint Peter's|65
Kentucky|70|Alabama|48
Virginia|66|Boston College|51
Duke|63|Louisville|52
Villanova|62|Pennsylvania|47
Utah|51|Arizona|69
Gonzaga|72|Loyola Marymount|55
Wichita State|61|Evansville|41
Kansas|81|Iowa State|86
Michigan State|59|Maryland|75
Miami (FL)|70|Notre Dame|75
Baylor|61|Kansas State|63
Oklahoma State|65|Oklahoma|82
Mississippi|96|Arkansas|82
West Virginia|50|Texas|77
Butler|59|Georgetown|61
East Carolina|54|Southern Methodist|77
Ohio State|67|Iowa|76
Providence|74|Creighton|65
Tennessee State|72|Murray State|91
Stephen F. Austin|82|Abilene Christian|64
Central Michigan|76|Akron|82
Alabama State|59|Alabama A&amp;M|56
Mississippi Valley State|67|Alcorn State|87
Georgia State|69|Appalachian State|74
Colorado|72|Arizona State|78
Texas State|73|Arkansas State|78
South Carolina|68|Auburn|71
Belmont|89|Austin Peay|83
New Hampshire|73|Binghamton|66
Ball State|46|Bowling Green State|58
Yale|80|Brown|62
Army|75|Bucknell|81
Miami (OH)|68|Buffalo|77
Texas-Pan American|53|Cal State Bakersfield|66
California-Davis|79|Cal State Fullerton|68
Cal Poly|48|Cal State Northridge|55
Hawaii|62|California-Riverside|66
North Carolina-Asheville|69|Campbell|65
Bryant|70|Central Connecticut State|54
Rice|73|Charlotte|68
Temple|53|Cincinnati|84
Furman|74|Citadel|62
Syracuse|53|Clemson|66
Gardner-Webb|82|Coastal Carolina|67
Bethune-Cookman|58|Coppin State|53
Columbia|48|Cornell|45
NJIT|53|Dartmouth|62
Saint Louis|45|Dayton|61
Drexel|66|Delaware|62
South Carolina State|49|Delaware State|60
Green Bay|70|Detroit Mercy|64
Indiana State|78|Drake|84
Virginia Commonwealth|70|Duquesne|64
Southern Illinois-Edwardsville|62|Eastern Kentucky|78
Northern Illinois|46|Eastern Michigan|54
Wagner|82|Fairleigh Dickinson|68
Marshall|62|Florida Atlantic|76
Jacksonville|50|Florida Gulf Coast|79
Western Kentucky|65|Florida International|58
North Carolina State|72|Florida State|63
Wyoming|70|Fresno State|65
George Mason|53|George Washington|63
Florida|61|Georgia|73
North Carolina A&amp;T|64|Hampton|61
Massachusetts-Lowell|62|Hartford|68
North Carolina-Wilmington|79|Hofstra|74
Tulane|68|Houston|65
New Orleans|73|Houston Baptist|74
Bradley|72|Illinois State|82
Southeastern Louisiana|108|Incarnate Word|98
Elon|72|James Madison|75
Lipscomb|91|Kennesaw State|77
Ohio|59|Kent State|69
Fordham|49|La Salle|60
American|78|Lafayette|76
Holy Cross|64|Lehigh|69
California-Santa Barbara|53|Long Beach State|69
Mount St. Mary's|61|Long Island University|54
Liberty|71|Longwood|85
South Alabama|89|Louisiana-Lafayette|82
Arkansas-Little Rock|52|Louisiana-Monroe|64
Texas A&amp;M|67|Louisiana State|64
Middle Tennessee|68|Louisiana Tech|75
Stony Brook|82|Maine|39
Vermont|71|Maryland-Baltimore County|54
Savannah State|57|Maryland-Eastern Shore|87
Rhode Island|56|Massachusetts|60
Central Florida|79|Memphis|99
Samford|56|Mercer|80
Northwestern|54|Michigan|56
Rutgers|80|Minnesota|89
Vanderbilt|54|Mississippi State|57
Tennessee|59|Missouri|51
Chicago State|62|Missouri-Kansas City|64
Montana State|48|Montana|63
Eastern Illinois|65|Morehead State|62
Florida A&amp;M|65|Morgan State|75
Colgate|65|Navy|53
Texas A&amp;M-Corpus Christi|69|Nicholls State|66
North Carolina Central|60|Norfolk State|56
Northern Colorado|88|North Dakota|78
College of Charleston|67|Northeastern|69
Idaho State|69|Northern Arizona|72
Lamar|84|Northwestern State|96
North Texas|50|Old Dominion|61
IPFW|58|Oral Roberts|62
San Diego|57|Pacific|59
Purdue|84|Penn State|77
Portland|63|Pepperdine|67
Georgia Tech|65|Pittsburgh|70
Idaho|73|Portland State|85
Jackson State|55|Prairie View|70
Charleston Southern|73|Presbyterian|65
Davidson|63|Richmond|89
Eastern Washington|77|Sacramento State|90
Brigham Young|77|Saint Mary's (CA)|82
McNeese State|60|Sam Houston State|69
Nevada-Las Vegas|47|San Diego State|53
Colorado State|70|San Jose State|41
San Francisco|64|Santa Clara|70
New Mexico State|52|Seattle|58
Northern Kentucky|66|South Carolina Upstate|65
South Dakota|57|South Dakota State|71
Tulsa|75|South Florida|58
Tennessee Tech|61|Southeast Missouri State|65
Arkansas-Pine Bluff|60|Southern|70
Alabama-Birmingham|63|Southern Mississippi|56
Weber State|60|Southern Utah|70
Connecticut|59|Stanford|72
North Florida|80|Stetson|65
Jacksonville State|52|Tennessee-Martin|55
Texas-El Paso|73|Texas-San Antonio|55
Grambling|51|Texas Southern|60
Texas Christian|62|Texas Tech|42
Western Michigan|81|Toledo|78
William &amp; Mary|85|Towson|72
Georgia Southern|71|Troy|75
Air Force|59|Utah State|71
East Tennessee State|79|Virginia Military Institute|85
Oregon State|62|Washington State|47
Radford|85|Winthrop|77
Western Carolina|43|Wofford|62
Valparaiso|66|Wright State|56
Marquette|58|Xavier|62
Cleveland State|74|Youngstown State|61
Missouri State|46|Northern Iowa|60
Virginia Tech|53|North Carolina|68
Iona|74|Canisius|78
St. John's (NY)|67|DePaul|71
Indiana|80|Illinois|74
Boston University|86|Loyola (MD)|91
Rider|82|Manhattan|79
Quinnipiac|72|Marist|71
Fairfield|70|Monmouth|77
IUPUI|89|Nebraska-Omaha|84
Boise State|69|New Mexico|59
Siena|74|Niagara|70
Albion|68|Oakland|83
Sacred Heart|65|Robert Morris|85
St. Francis (NY)|60|Saint Francis (PA)|59
Loyola (IL)|52|Southern Illinois|59
Saint Joseph's|61|St. Bonaventure|70
Oregon|77|Washington|85
Pittsburgh|65|Duke|79
Villanova|58|Georgetown|78
Oklahoma|78|Kansas|85
Arkansas-Pine Bluff|54|Alcorn State|49
Georgia State|60|Arkansas State|54
North Carolina-Asheville|75|Charleston Southern|82
Florida State|59|Clemson|55
Florida A&amp;M|75|Coppin State|87
Savannah State|50|Delaware State|59
Tusculum|52|East Tennessee State|90
North Carolina Central|59|Hampton|52
Longwood|67|High Point|72
Central Arkansas|61|Houston Baptist|84
Southeastern Louisiana|50|Lamar|57
Louisiana-Monroe|57|Louisiana-Lafayette|55
NJIT|65|Maine|55
Hartford|65|Maryland-Baltimore County|63
South Carolina State|73|Maryland-Eastern Shore|72
Bethune-Cookman|65|Morgan State|58
Massachusetts-Lowell|64|New Hampshire|67
North Carolina A&amp;T|60|Norfolk State|74
Detroit Mercy|81|Northeastern|69
Grambling|60|Prairie View|74
Arkansas-Little Rock|64|South Alabama|66
Mississippi Valley State|55|Southern|79
New Orleans|54|Stephen F. Austin|79
Albany (NY)|64|Stony Brook|47
Texas State|55|Texas-Arlington|66
Texas|66|Texas Christian|48
Jackson State|54|Texas Southern|67
Appalachian State|69|Troy|64
Binghamton|44|Vermont|64
Vanderbilt|57|Kentucky|65
Iowa|50|Wisconsin|82
Kansas State|71|Iowa State|77
San Diego State|77|Air Force|45
Harvard|66|Bryant|57
Dayton|60|Davidson|77
Illinois State|64|Drake|56
Louisiana State|79|Florida|61
Mississippi|64|Georgia|69
Illinois-Chicago|55|Green Bay|78
Abilene Christian|56|McNeese State|63
Wright State|41|Milwaukee|67
Minnesota|49|Nebraska|52
Utah State|70|Nevada|54
Sam Houston State|62|Nicholls State|39
Michigan|54|Rutgers|50
Tennessee|66|South Carolina|62
Boston College|61|Syracuse|69
Northwestern State|76|Texas A&amp;M-Corpus Christi|88
Valparaiso|77|Youngstown State|62
Wichita State|76|Missouri State|53
Indiana State|60|Northern Iowa|66
Washington State|64|Utah|86
Huston-Tillotson|61|Baylor|81
North Carolina|87|Wake Forest|71
Creighton|61|Butler|64
Southern Methodist|66|Tulane|52
Colgate|63|Army|65
Mississippi State|78|Auburn|71
Ohio|82|Ball State|73
San Jose State|36|Boise State|86
American|54|Boston University|59
Eastern Michigan|58|Bowling Green State|74
St. Francis (NY)|63|Central Connecticut State|51
Buffalo|73|Central Michigan|84
Houston|54|Cincinnati|67
North Carolina-Wilmington|58|College of Charleston|56
William &amp; Mary|80|Delaware|84
Oral Roberts|66|Denver|73
Drexel|58|Hofstra|86
Lafayette|73|Holy Cross|74
Purdue|57|Illinois|66
Toledo|60|Kent State|67
Navy|47|Lehigh|61
Evansville|65|Loyola (IL)|56
Bucknell|75|Loyola (MD)|61
Western Michigan|69|Miami (OH)|58
Penn State|60|Michigan State|66
New Mexico|71|Nevada-Las Vegas|69
Akron|61|Northern Illinois|64
Texas Tech|43|Oklahoma State|63
Monmouth|71|Pennsylvania|56
Massachusetts|56|Saint Joseph's|62
Quinnipiac|63|Saint Peter's|55
IPFW|53|South Dakota State|82
Bradley|59|Southern Illinois|70
Marquette|57|St. John's (NY)|60
Missouri|50|Texas A&amp;M|62
Memphis|55|Tulsa|73
Georgia Tech|28|Virginia|57
Arizona|89|Stanford|82
Saint Mary's (CA)|47|Gonzaga|68
Maryland|70|Indiana|89
Notre Dame|85|Virginia Tech|60
Alabama|91|Arkansas|93
Ohio State|69|Northwestern|67
Xavier|66|Providence|69
Murray State|77|Eastern Illinois|62
Charlotte|76|Alabama-Birmingham|81
South Alabama|53|Appalachian State|64
Troy|65|Arkansas-Little Rock|73
Tennessee-Martin|67|Belmont|72
Long Island University|69|Bryant|74
Cal State Fullerton|55|Cal Poly|66
California-Irvine|80|Cal State Northridge|49
Arizona State|79|California|44
California-Riverside|75|California-Santa Barbara|83
Virginia Military Institute|64|Chattanooga|86
Seattle|75|Chicago State|67
Washington|52|Colorado|50
Central Florida|60|Connecticut|67
St. Bonaventure|100|Duquesne|97
Citadel|59|East Tennessee State|70
Northern Colorado|85|Eastern Washington|95
Towson|53|Elon|51
Canisius|64|Fairfield|50
George Washington|79|Fordham|59
Longwood|67|Gardner-Webb|79
Albany (NY)|62|Hartford|53
California-Davis|76|Hawaii|84
North Dakota|71|Idaho|63
Sacramento State|62|Idaho State|59
North Dakota State|69|IUPUI|61
Eastern Kentucky|67|Jacksonville State|71
Stetson|82|Kennesaw State|88
Winthrop|71|Liberty|56
Jacksonville|77|Lipscomb|80
Arkansas State|59|Louisiana-Lafayette|96
Texas-Arlington|61|Louisiana-Monroe|57
Maryland-Baltimore County|76|Maine|59
Texas-San Antonio|82|Marshall|68
Stony Brook|65|Massachusetts-Lowell|45
North Carolina State|60|Miami (FL)|65
Old Dominion|58|Middle Tennessee|68
Cal State Bakersfield|63|Missouri-Kansas City|66
Northern Arizona|57|Montana|64
Southern Utah|65|Montana State|79
Robert Morris|63|Mount St. Mary's|59
Vermont|68|New Hampshire|73
Grand Canyon|63|New Mexico State|85
Coastal Carolina|65|North Carolina-Asheville|75
Louisiana Tech|66|North Texas|73
James Madison|59|Northeastern|82
North Florida|74|Northern Kentucky|66
Milwaukee|53|Oakland|66
Southern California|67|Oregon|75
UCLA|55|Oregon State|66
Pacific|69|Portland|72
Campbell|70|Presbyterian|72
High Point|66|Radford|73
La Salle|47|Rhode Island|59
Southern Mississippi|56|Rice|58
Iona|78|Rider|68
Fairleigh Dickinson|77|Sacred Heart|78
North Carolina-Greensboro|78|Samford|89
Pepperdine|59|San Francisco|71
Loyola Marymount|62|Santa Clara|65
DePaul|64|Seton Hall|60
Florida Gulf Coast|71|South Carolina Upstate|68
Austin Peay|65|Southern Illinois-Edwardsville|69
South Florida|48|Temple|73
Morehead State|78|Tennessee Tech|74
Utah Valley|72|Texas-Pan American|54
Georgia Southern|45|Texas State|43
Saint Francis (PA)|58|Wagner|63
Portland State|69|Weber State|63
Mercer|52|Western Carolina|60
South Dakota|68|Western Illinois|58
Texas-El Paso|66|Western Kentucky|71
Furman|49|Wofford|74
Detroit Mercy|66|Cleveland State|70
Valparaiso|50|Green Bay|51
Niagara|58|Monmouth|69
Manhattan|59|Quinnipiac|73
Virginia Commonwealth|63|Saint Louis|61
Marist|60|Siena|69
Kentucky|58|South Carolina|43
Arizona|73|California|50
Wisconsin|69|Michigan|64
Pacific|60|Gonzaga|91
Kansas|75|Texas|62
Oklahoma|58|Baylor|69
Iowa State|73|Texas Tech|78
Arkansas|61|Missouri|60
Florida State|74|North Carolina|78
Texas Christian|85|West Virginia|86
Houston|59|Southern Methodist|80
Murray State|60|Southern Illinois-Edwardsville|54
Incarnate Word|77|Abilene Christian|61
Boise State|77|Air Force|68
Auburn|55|Alabama|57
Southern|65|Alabama A&amp;M|58
Old Dominion|68|Alabama-Birmingham|81
Alcorn State|60|Alabama State|84
Texas-Arlington|75|Arkansas-Little Rock|68
Texas Southern|62|Arkansas-Pine Bluff|66
Kent State|63|Ball State|52
Maryland-Eastern Shore|74|Bethune-Cookman|70
Bucknell|92|Boston University|77
Missouri State|59|Bradley|61
Sacred Heart|83|Bryant|66
California-Riverside|49|Cal Poly|68
Long Beach State|64|Cal State Northridge|58
Cal State Fullerton|49|California-Santa Barbara|68
Nicholls State|71|Central Arkansas|61
Wagner|50|Central Connecticut State|53
Eastern Michigan|51|Central Michigan|65
Gardner-Webb|80|Charleston Southern|93
North Carolina-Greensboro|72|Chattanooga|81
Cal State Bakersfield|57|Chicago State|41
Wake Forest|57|Clemson|59
Presbyterian|52|Coastal Carolina|63
Loyola (MD)|58|Colgate|59
Washington State|58|Colorado|90
San Diego State|73|Colorado State|79
Cornell|57|Columbia|47
Richmond|60|Dayton|63
College of Charleston|51|Drexel|53
Tulsa|66|East Carolina|64
Austin Peay|56|Eastern Illinois|52
North Dakota|80|Eastern Washington|102
Delaware|82|Elon|94
Southern Illinois|66|Evansville|75
Long Island University|80|Fairleigh Dickinson|76
Howard|59|Florida A&amp;M|50
Nevada|62|Fresno State|66
Allen|46|Furman|82
Davidson|80|George Mason|73
Duquesne|59|George Washington|74
Louisiana-Lafayette|64|Georgia State|75
Jackson State|74|Grambling|63
Dartmouth|70|Harvard|61
California-Irvine|78|Hawaii|72
North Carolina-Asheville|51|High Point|72
James Madison|69|Hofstra|63
Navy|65|Holy Cross|76
Lamar|77|Houston Baptist|79
Northern Colorado|79|Idaho|83
Portland State|76|Idaho State|80
Loyola (IL)|61|Indiana State|72
North Dakota State|71|IPFW|77
South Dakota|50|IUPUI|65
Morehead State|66|Jacksonville State|63
Oklahoma State|53|Kansas State|63
Florida Gulf Coast|54|Kennesaw State|48
Lehigh|75|Lafayette|71
North Florida|75|Lipscomb|66
Georgia Southern|57|Louisiana-Monroe|53
Georgetown|95|Marquette|85
Texas-El Paso|71|Marshall|78
Tulane|55|Memphis|57
Charlotte|69|Middle Tennessee|72
Illinois|71|Minnesota|79
Florida|71|Mississippi|72
Georgia|72|Mississippi State|66
Prairie View|72|Mississippi Valley State|65
Seattle|55|Missouri-Kansas City|75
Southern Utah|56|Montana|58
Northern Arizona|71|Montana State|64
Saint Francis (PA)|40|Mount St. Mary's|52
Michigan State|77|Nebraska|79
Denver|69|Nebraska-Omaha|80
Utah State|77|Nevada-Las Vegas|79
Utah Valley|44|New Mexico State|69
Texas A&amp;M-Corpus Christi|71|New Orleans|67
Delaware State|67|North Carolina A&amp;T|52
Coppin State|77|North Carolina Central|79
Towson|65|North Carolina-Wilmington|69
Southern Mississippi|75|North Texas|71
Miami (OH)|60|Northern Illinois|55
Jacksonville|59|Northern Kentucky|81
McNeese State|67|Northwestern State|93
Buffalo|61|Ohio|63
South Dakota State|76|Oral Roberts|72
UCLA|64|Oregon|82
Southern California|55|Oregon State|59
Rutgers|51|Penn State|79
Saint Mary's (CA)|74|Portland|64
Iowa|63|Purdue|67
Liberty|76|Radford|84
Louisiana Tech|58|Rice|45
Canisius|46|Rider|59
Pennsylvania|56|Saint Joseph's|52
Stephen F. Austin|79|Sam Houston State|68
Western Carolina|72|Samford|78
Brigham Young|74|San Diego|77
Loyola Marymount|70|San Francisco|69
Pepperdine|57|Santa Clara|60
Hampton|66|Savannah State|68
Norfolk State|76|South Carolina State|63
Stetson|67|South Carolina Upstate|91
Robert Morris|67|St. Francis (NY)|65
Arizona State|70|Stanford|89
Miami (FL)|66|Syracuse|62
Texas A&amp;M|67|Tennessee|61
Southeast Missouri State|53|Tennessee-Martin|70
Eastern Kentucky|81|Tennessee Tech|83
Grand Canyon|72|Texas-Pan American|73
Appalachian State|64|Texas State|58
Bowling Green State|67|Toledo|71
Arkansas State|64|Troy|55
Louisiana State|79|Vanderbilt|75
Citadel|75|Virginia Military Institute|85
Sacramento State|78|Weber State|71
Texas-San Antonio|74|Western Kentucky|83
Akron|71|Western Michigan|69
Northeastern|62|William &amp; Mary|78
Campbell|63|Winthrop|71
East Tennessee State|64|Wofford|72
New Mexico|62|Wyoming|63
DePaul|76|Xavier|89
Brown|65|Yale|69
Illinois-Chicago|64|Youngstown State|77
Virginia|50|Virginia Tech|47
Duke|77|St. John's (NY)|68
Creighton|50|Villanova|71
Drake|40|Wichita State|74
Northwestern|67|Maryland|68
Northern Iowa|54|Illinois State|53
Notre Dame|81|North Carolina State|78
Washington|56|Utah|77
Louisville|80|Pittsburgh|68
Seton Hall|57|Butler|77
Indiana|70|Ohio State|82
Maryland-Baltimore County|55|Albany (NY)|69
Stony Brook|61|Binghamton|54
Cincinnati|56|Central Florida|46
South Florida|53|Connecticut|66
Boston College|64|Georgia Tech|62
Maine|70|Hartford|61
Niagara|64|Iona|87
Monmouth|64|Manhattan|71
Fairfield|67|Marist|73
Vermont|61|Massachusetts-Lowell|50
Rowan|48|Princeton|96
St. Bonaventure|48|Rhode Island|53
Saint Peter's|69|Siena|55
NJIT|72|South Alabama|55
Belmont|63|Tennessee State|55
Texas|86|Iowa State|89
Syracuse|83|North Carolina|93
Sam Houston State|80|Abilene Christian|63
Alcorn State|66|Alabama A&amp;M|78
Southern|59|Alabama State|63
Army|68|American|66
Prairie View|68|Arkansas-Pine Bluff|105
Howard|45|Bethune-Cookman|42
Gardner-Webb|59|Campbell|78
Wright State|64|Detroit Mercy|53
Maryland-Eastern Shore|72|Florida A&amp;M|65
McNeese State|84|Incarnate Word|86
Stephen F. Austin|82|Lamar|65
Texas Southern|85|Mississippi Valley State|84
Central Arkansas|67|New Orleans|87
Coppin State|84|North Carolina A&amp;T|71
Delaware State|54|North Carolina Central|55
Nicholls State|51|Northwestern State|80
Cleveland State|56|Oakland|59
High Point|63|Presbyterian|54
Norfolk State|70|Savannah State|54
Hampton|56|South Carolina State|65
Texas A&amp;M-Corpus Christi|70|Southeastern Louisiana|61
